Arkansas	Conway	2	0
Arkansas	Craighead	4	0
Arkansas	Crawford	1	0
Arkansas	Crittenden	7	0
Arkansas	Cross	1	0
Arkansas	Desha	2	0
Arkansas	Drew	1	0
Arkansas	Faulkner	23	0
Arkansas	Garland	18	0
Arkansas	Grant	3	0
Arkansas	Greene	3	0
Arkansas	Hempstead	1	0
Arkansas	Hot Spring	1	0
Arkansas	Independence	3	0
Arkansas	Jefferson	22	0
Arkansas	Lawrence	1	0
Arkansas	Lincoln	4	0
Arkansas	Pike	2	0
Arkansas	Poinsett	3	0
Arkansas	Polk	2	0
Arkansas	Pope	3	0
Arkansas	Pulaski	79	1
Arkansas	Saline	4	0
Arkansas	Searcy	2	0
Arkansas	Sebastian	1	0
Arkansas	Sevier	1	0
Arkansas	Stone	3	0
Arkansas	Union	2	0
Arkansas	Unknown	3	0
Arkansas	Van Buren	10	0
Arkansas	Washington	10	0
Arkansas	White	4	0
Arkansas	Woodruff	1	0
California	Alameda	156	2
California	Amador	1	0
California	Butte	4	0
California	Calaveras	2	0
California	Contra Costa	108	1
California	El Dorado	3	0
California	Fresno	19	0
California	Humboldt	10	0
California	Imperial	9	0
California	Inyo	1	0
California	Kern	24	0
California	Los Angeles	799	13
California	Madera	7	0
California	Marin	53	0
California	Mendocino	2	0
California	Merced	1	0
California	Mono	4	0
California	Monterey	24	1
California	Napa	6	0
California	Nevada	4	0
California	Orange	187	1
California	Placer	30	1
California	Riverside	107	8
California	Sacramento	112	5
California	San Benito	9	1
California	San Bernardino	54	2
California	San Diego	297	1
California	San Francisco	181	1
California	San Joaquin	71	3
California	San Luis Obispo	46	0
California	San Mateo	165	5
California	Santa Barbara	26	0
California	Santa Clara	459	18
California	Santa Cruz	25	0
California	Shasta	3	1
California	Siskiyou	3	0
California	Solano	36	0
California	Sonoma	39	1
California	Stanislaus	12	0
California	Sutter	2	0
California	Tulare	18	0
California	Ventura	50	1
California	Yolo	11	1
California	Yuba	3	0
Colorado	Adams	38	0
Colorado	Arapahoe	88	0
Colorado	Boulder	51	0
Colorado	Broomfield	8	0
Colorado	Chaffee	3	0
Colorado	Clear Creek	3	0
Colorado	Crowley	1	1
Colorado	Delta	1	0
Colorado	Denver	214	3
Colorado	Douglas	58	0
Colorado	Eagle	120	1
Colorado	El Paso	122	5
Colorado	Elbert	3	0
Colorado	Fremont	1	0
Colorado	Garfield	13	0
Colorado	Grand	2	0
Colorado	Gunnison	52	1
Colorado	Hinsdale	1	0
Colorado	Huerfano	1	0
Colorado	Jefferson	93	2
Colorado	La Plata	1	0
Colorado	Larimer	45	1
Colorado	Logan	2	0
Colorado	Mesa	5	0
Colorado	Montrose	4	0
Colorado	Morgan	3	0
Colorado	Otero	1	0
Colorado	Park	1	0
Colorado	Pitkin	21	0
Colorado	Pueblo	3	0
Colorado	Routt	6	0
Colorado	San Miguel	1	0
Colorado	Summit	9	0
Colorado	Teller	5	1
Colorado	Unknown	18	0
Colorado	Weld	87	4
Colorado	Yuma	1	0
Connecticut	Fairfield	546	12
Connecticut	Hartford	116	2
Connecticut	Litchfield	33	0
Connecticut	Middlesex	15	0
Connecticut	New Haven	127	2
Connecticut	New London	9	0
Connecticut	Tolland	27	3
Connecticut	Windham	2	0
Delaware	Kent	14	0
Delaware	New Castle	79	0
Delaware	Sussex	26	0
District of Columbia		231	3
Florida	Alachua	49	0
Florida	Baker	5	0
Florida	Bay	3	0
Florida	Bradford	1	0
Florida	Brevard	13	0
Florida	Broward	504	3
Florida	Charlotte	3	0
Florida	Citrus	11	1
Florida	Clay	19	4
Florida	Collier	65	0
Florida	Columbia	3	0
Florida	DeSoto	5	0
Florida	Duval	74	3
Florida	Escambia	19	0
Florida	Flagler	7	0
Florida	Hernando	9	0
Florida	Highlands	5	0
Florida	Hillsborough	142	1
Florida	Indian River	13	0
Florida	Jackson	1	0
Florida	Lake	25	0
Florida	Lee	56	3
Florida	Leon	8	0
Florida	Manatee	24	1
Florida	Marion	5	0
Florida	Martin	8	0
Florida	Miami-Dade	615	0
Florida	Monroe	12	0
Florida	Nassau	5	0
Florida	Okaloosa	20	0
Florida	Orange	109	3
Florida	Osceola	42	0
Florida	Palm Beach	168	3
Florida	Pasco	19	1
Florida	Pinellas	64	1
Florida	Polk	17	0
Florida	Putnam	12	0
Florida	Santa Rosa	9	1
Florida	Sarasota	34	1
Florida	Seminole	37	0
Florida	St. Johns	33	1
Florida	St. Lucie	10	0
Florida	Sumter	24	0
Florida	Volusia	29	0
Florida	Walton	13	0
Georgia	Baker	1	1
Georgia	Baldwin	2	0
Georgia	Barrow	4	1
Georgia	Bartow	86	1
Georgia	Ben Hill	1	0
Georgia	Bibb	8	0
Georgia	Bryan	3	0
Georgia	Burke	1	0
Georgia	Butts	3	0
Georgia	Camden	2	0
Georgia	Carroll	50	0
Georgia	Catoosa	1	0
Georgia	Charlton	1	0
Georgia	Chatham	9	0
Georgia	Chattooga	1	0
Georgia	Cherokee	38	0
Georgia	Clarke	24	0
Georgia	Clayton	32	1
Georgia	Clinch	1	0
Georgia	Cobb	115	5
Georgia	Coffee	2	0
Georgia	Colquitt	4	0
Georgia	Columbia	10	0
Georgia	Coweta	12	2
Georgia	Crisp	4	0
Georgia	Dawson	3	0
Georgia	Decatur	2	0
Georgia	DeKalb	129	0
Georgia	Dodge	1	0
Georgia	Dougherty	156	6
Georgia	Douglas	18	0
Georgia	Early	7	1
Georgia	Effingham	3	0
Georgia	Fannin	1	0
Georgia	Fayette	14	2
Georgia	Floyd	16	1
Georgia	Forsyth	15	1
Georgia	Fulton	211	4
Georgia	Glynn	5	0
Georgia	Gordon	9	1
Georgia	Greene	2	0
Georgia	Gwinnett	75	1
Georgia	Hall	21	0
Georgia	Harris	1	0
Georgia	Heard	1	1
Georgia	Henry	25	1
Georgia	Houston	9	0
Georgia	Irwin	2	0
Georgia	Jackson	1	0
Georgia	Jasper	2	0
Georgia	Jones	1	0
Georgia	Lamar	3	0
Georgia	Laurens	7	0
Georgia	Lee	30	1
Georgia	Liberty	1	0
Georgia	Lincoln	1	0
Georgia	Long	1	0
Georgia	Lowndes	12	0
Georgia	Lumpkin	4	0
Georgia	Macon	1	0
Georgia	Madison	2	0
Georgia	Meriwether	1	0
Georgia	Miller	2	0
Georgia	Mitchell	10	0
Georgia	Monroe	3	0
Georgia	Morgan	1	0
Georgia	Muscogee	5	0
Georgia	Newton	10	0
Georgia	Oconee	7	0
Georgia	Paulding	7	0
Georgia	Peach	5	0
Georgia	Pickens	4	0
Georgia	Pierce	1	0
Georgia	Polk	10	0
Georgia	Pulaski	1	0
Georgia	Randolph	1	0
Georgia	Richmond	10	0
Georgia	Rockdale	12	0
Georgia	Seminole	2	0
Georgia	Spalding	11	0
Georgia	Stephens	2	0
Georgia	Sumter	5	0
Georgia	Tattnall	2	0
Georgia	Taylor	1	0
Georgia	Telfair	1	0
Georgia	Terrell	5	2
Georgia	Thomas	1	0
Georgia	Tift	5	0
Georgia	Toombs	1	0
Georgia	Troup	10	0
Georgia	Turner	2	0
Georgia	Twiggs	2	0
Georgia	Unknown	162	15
Georgia	Walton	1	0
Georgia	Ware	1	0
Georgia	Washington	2	0
Georgia	White	1	0
Georgia	Whitfield	5	0
Georgia	Wilkes	1	0
Georgia	Worth	5	0
Guam		45	1
Hawaii	Hawaii	5	0
Hawaii	Honolulu	68	1
Hawaii	Kauai	5	0
Hawaii	Maui	13	0
Hawaii	Unknown	4	0
Idaho	Ada	37	0
Idaho	Bannock	3	0
Idaho	Bingham	1	0
Idaho	Blaine	52	0
Idaho	Canyon	8	0
Idaho	Cassia	1	0
Idaho	Fremont	1	0
Idaho	Idaho	1	0
Idaho	Jefferson	2	0
Idaho	Kootenai	9	0
Idaho	Madison	2	0
Idaho	Nez Perce	1	0
Idaho	Payette	1	0
Idaho	Teton	2	0
Idaho	Twin Falls	1	0
Idaho	Valley	1	0
Illinois	Adams	1	0
Illinois	Champaign	4	0
Illinois	Christian	1	0
Illinois	Clinton	4	0
Illinois	Cook	1,418	13
Illinois	Cumberland	1	0
Illinois	DeKalb	1	0
Illinois	Douglas	1	0
Illinois	DuPage	131	1
Illinois	Grundy	1	0
Illinois	Jackson	1	0
Illinois	Jo Daviess	1	0
Illinois	Kane	38	1
Illinois	Kankakee	6	0
Illinois	Kendall	6	0
Illinois	Lake	139	0
Illinois	LaSalle	3	0
Illinois	Livingston	1	0
Illinois	Logan	1	0
Illinois	Madison	3	0
Illinois	Marshall	1	0
Illinois	McHenry	19	0
Illinois	McLean	7	1
Illinois	Monroe	2	0
Illinois	Morgan	1	0
Illinois	Peoria	4	0
Illinois	Rock Island	3	0
Illinois	Sangamon	5	1
Illinois	St. Clair	7	0
Illinois	Stephenson	1	0
Illinois	Unknown	0	2
Illinois	Washington	1	0
Illinois	Whiteside	1	0
Illinois	Will	50	2
Illinois	Williamson	1	0
Illinois	Winnebago	7	0
Illinois	Woodford	3	0
Indiana	Adams	1	0
Indiana	Allen	8	1
Indiana	Bartholomew	6	0
Indiana	Boone	7	0
Indiana	Brown	1	0
Indiana	Clark	10	0
Indiana	Dearborn	3	0
Indiana	Decatur	13	0
Indiana	DeKalb	1	0
Indiana	Delaware	7	1
Indiana	Dubois	1	0
Indiana	Elkhart	7	0
Indiana	Fayette	3	0
Indiana	Floyd	7	0
Indiana	Fountain	1	0
Indiana	Franklin	13	1
Indiana	Gibson	3	0
Indiana	Grant	3	0
Indiana	Hamilton	40	0
Indiana	Hancock	9	1
Indiana	Harrison	2	0
Indiana	Hendricks	21	0
Indiana	Howard	6	1
Indiana	Jackson	2	0
Indiana	Jasper	3	1
Indiana	Jennings	4	0
Indiana	Johnson	36	3
Indiana	Lake	31	0
Indiana	LaPorte	2	0
Indiana	Lawrence	2	0
Indiana	Madison	4	0
Indiana	Marion	293	6
Indiana	Marshall	1	0
Indiana	Miami	1	0
Indiana	Monroe	6	0
Indiana	Montgomery	2	0
Indiana	Morgan	7	0
Indiana	Noble	1	0
Indiana	Ohio	1	0
Indiana	Orange	1	0
Indiana	Owen	4	0
Indiana	Porter	5	0
Indiana	Posey	1	0
Indiana	Putnam	2	1
Indiana	Ripley	11	0
Indiana	Rush	1	0
Indiana	Scott	1	1
Indiana	Shelby	2	0
Indiana	St. Joseph	21	0
Indiana	Starke	1	0
Indiana	Sullivan	1	0
Indiana	Tippecanoe	7	0
Indiana	Tipton	2	0
Indiana	Vanderburgh	4	0
Indiana	Vigo	3	0
Indiana	Warren	1	0
Indiana	Warrick	3	0
Indiana	Washington	3	0
Indiana	Wayne	1	0
Indiana	Wells	1	0
Iowa	Adair	1	0
Iowa	Allamakee	7	0
Iowa	Appanoose	1	0
Iowa	Benton	2	0
Iowa	Black Hawk	5	0
Iowa	Buchanan	1	0
Iowa	Carroll	1	0
Iowa	Cedar	4	0
Iowa	Cerro Gordo	2	0
Iowa	Clayton	1	0
Iowa	Dallas	7	0
Iowa	Des Moines	1	0
Iowa	Dubuque	6	1
Iowa	Fayette	1	0
Iowa	Hancock	3	0
Iowa	Harrison	3	0
Iowa	Henry	1	0
Iowa	Jasper	2	0
Iowa	Johnson	49	0
Iowa	Kossuth	1	0
Iowa	Linn	12	0
Iowa	Mahaska	1	0
Iowa	Monona	1	0
Iowa	Muscatine	6	0
Iowa	Page	1	0
Iowa	Polk	25	0
Iowa	Pottawattamie	3	0
Iowa	Poweshiek	4	0
Iowa	Scott	7	0
Iowa	Sioux	2	0
Iowa	Story	2	0
Iowa	Tama	4	0
Iowa	Wapello	1	0
Iowa	Warren	1	0
Iowa	Washington	8	0
Iowa	Winneshiek	1	0
Iowa	Woodbury	2	0
Kansas	Bourbon	1	0
Kansas	Butler	3	0
Kansas	Cherokee	2	0
Kansas	Crawford	1	0
Kansas	Doniphan	1	0
Kansas	Douglas	10	0
Kansas	Ford	1	0
Kansas	Franklin	1	0
Kansas	Jackson	1	0
Kansas	Johnson	50	1
Kansas	Leavenworth	11	0
Kansas	Linn	2	0
Kansas	Lyon	2	0
Kansas	Mitchell	2	0
Kansas	Morris	2	0
Kansas	Neosho	1	0
Kansas	Pottawatomie	1	0
Kansas	Reno	2	0
Kansas	Sedgwick	11	0
Kansas	Shawnee	3	0
Kansas	Woodson	1	0
Kansas	Wyandotte	27	2
Kentucky	Allen	1	0
Kentucky	Anderson	1	1
Kentucky	Bourbon	2	1
Kentucky	Breathitt	2	0
Kentucky	Calloway	1	0
Kentucky	Christian	3	0
Kentucky	Clark	3	0
Kentucky	Daviess	13	0
Kentucky	Fayette	24	0
Kentucky	Franklin	3	0
Kentucky	Grayson	2	0
Kentucky	Hardin	2	0
Kentucky	Harrison	10	0
Kentucky	Henderson	2	0
Kentucky	Jefferson	43	3
Kentucky	Jessamine	3	0
Kentucky	Kenton	12	0
Kentucky	Laurel	1	0
Kentucky	Logan	1	0
Kentucky	Lyon	1	0
Kentucky	Madison	3	0
Kentucky	Martin	1	0
Kentucky	McCracken	2	0
Kentucky	McCreary	1	0
Kentucky	Menifee	2	0
Kentucky	Montgomery	2	0
Kentucky	Muhlenberg	2	0
Kentucky	Nelson	2	0
Kentucky	Oldham	2	0
Kentucky	Pulaski	4	0
Kentucky	Scott	1	0
Kentucky	Simpson	1	0
Kentucky	Spencer	1	0
Kentucky	Unknown	36	0
Kentucky	Warren	7	0
Kentucky	Wayne	1	0
Louisiana	Acadia	2	0
Louisiana	Allen	2	0
Louisiana	Ascension	91	1
Louisiana	Assumption	2	0
Louisiana	Avoyelles	5	0
Louisiana	Beauregard	3	0
Louisiana	Bienville	1	1
Louisiana	Bossier	32	0
Louisiana	Caddo	115	0
Louisiana	Calcasieu	11	1
Louisiana	Catahoula	1	1
Louisiana	Claiborne	2	0
Louisiana	De Soto	8	0
Louisiana	East Baton Rouge	105	3
Louisiana	Evangeline	2	0
Louisiana	Grant	1	0
Louisiana	Iberia	2	0
Louisiana	Iberville	14	1
Louisiana	Jackson	1	0
Louisiana	Jefferson	458	7
Louisiana	Jefferson Davis	1	0
Louisiana	Lafayette	30	0
Louisiana	Lafourche	28	1
Louisiana	Lincoln	2	0
Louisiana	Livingston	6	0
Louisiana	Morehouse	1	0
Louisiana	Natchitoches	2	0
Louisiana	Orleans	997	37
Louisiana	Ouachita	19	1
Louisiana	Plaquemines	9	0
Louisiana	Rapides	25	1
Louisiana	Richland	1	0
Louisiana	St. Bernard	28	1
Louisiana	St. Charles	22	1
Louisiana	St. James	29	1
Louisiana	St. John the Baptist	38	2
Louisiana	St. Landry	4	0
Louisiana	St. Martin	1	0
Louisiana	St. Mary	5	0
Louisiana	St. Tammany	89	1
Louisiana	Tangipahoa	5	0
Louisiana	Terrebonne	21	0
Louisiana	Union	2	0
Louisiana	Unknown	11	1
Louisiana	Vernon	2	0
Louisiana	Washington	4	1
Louisiana	Webster	5	1
Louisiana	West Baton Rouge	7	1
Louisiana	Winn	1	0
Maine	Androscoggin	4	0
Maine	Cumberland	87	0
Maine	Kennebec	5	0
Maine	Knox	1	0
Maine	Lincoln	5	0
Maine	Oxford	6	0
Maine	Penobscot	4	0
Maine	Sagadahoc	4	0
Maine	Unknown	2	0
Maine	Waldo	1	0
Maine	York	23	0
Maryland	Anne Arundel	42	0
Maryland	Baltimore	72	1
Maryland	Baltimore city	81	0
Maryland	Calvert	7	0
Maryland	Caroline	1	0
Maryland	Carroll	7	0
Maryland	Cecil	4	0
Maryland	Charles	10	0
Maryland	Frederick	14	0
Maryland	Garrett	3	0
Maryland	Harford	9	0
Maryland	Howard	49	0
Maryland	Kent	1	0
Maryland	Montgomery	164	1
Maryland	Prince George's	101	2
Maryland	Queen Anne's	1	0
Maryland	Somerset	1	0
Maryland	St. Mary's	4	0
Maryland	Talbot	1	0
Maryland	Washington	2	0
Maryland	Wicomico	5	0
Maryland	Worcester	2	0
Massachusetts	Barnstable	51	1
Massachusetts	Berkshire	71	2
Massachusetts	Bristol	67	0
Massachusetts	Dukes	1	0
Massachusetts	Essex	177	0
Massachusetts	Franklin	14	0
Massachusetts	Hampden	45	1
Massachusetts	Hampshire	11	0
Massachusetts	Middlesex	446	2
Massachusetts	Nantucket	2	0
Massachusetts	Norfolk	222	1
Massachusetts	Plymouth	101	0
Massachusetts	Suffolk	342	2
Massachusetts	Unknown	159	4
Massachusetts	Worcester	129	2
Michigan	Allegan	1	0
Michigan	Barry	1	0
Michigan	Bay	4	0
Michigan	Berrien	10	0
Michigan	Calhoun	6	0
Michigan	Charlevoix	4	0
Michigan	Chippewa	1	0
Michigan	Clare	1	0
Michigan	Clinton	6	0
Michigan	Eaton	3	0
Michigan	Emmet	2	0
Michigan	Genesee	46	0
Michigan	Gladwin	2	0
Michigan	Grand Traverse	3	0
Michigan	Hillsdale	2	0
Michigan	Ingham	18	0
Michigan	Iosco	1	0
Michigan	Isabella	2	0
Michigan	Jackson	12	0
Michigan	Kalamazoo	5	0
Michigan	Kalkaska	2	0
Michigan	Kent	36	1
Michigan	Lapeer	1	0
Michigan	Leelanau	1	0
Michigan	Lenawee	1	0
Michigan	Livingston	16	1
Michigan	Luce	1	0
Michigan	Macomb	281	7
Michigan	Manistee	1	0
Michigan	Marquette	1	0
Michigan	Midland	6	0
Michigan	Monroe	18	0
Michigan	Montcalm	2	0
Michigan	Muskegon	3	0
Michigan	Newaygo	2	0
Michigan	Oakland	543	10
Michigan	Otsego	6	0
Michigan	Ottawa	16	0
Michigan	Roscommon	1	0
Michigan	Saginaw	9	0
Michigan	Sanilac	1	0
Michigan	St. Clair	10	0
Michigan	Tuscola	2	0
Michigan	Van Buren	2	0
Michigan	Washtenaw	72	3
Michigan	Wayne	1,122	21
Michigan	Wexford	1	0
Minnesota	Anoka	8	0
Minnesota	Benton	1	0
Minnesota	Big Stone	1	0
Minnesota	Blue Earth	6	0
Minnesota	Carver	8	0
Minnesota	Cass	1	0
Minnesota	Chisago	2	0
Minnesota	Clay	4	0
Minnesota	Dakota	25	0
Minnesota	Dodge	5	0
Minnesota	Fillmore	3	0
Minnesota	Goodhue	1	0
Minnesota	Hennepin	128	0
Minnesota	Jackson	1	0
Minnesota	Kandiyohi	1	0
Minnesota	Lac qui Parle	1	0
Minnesota	Le Sueur	6	0
Minnesota	Martin	12	0
Minnesota	Mower	10	0
Minnesota	Nicollet	3	0
Minnesota	Olmsted	29	0
Minnesota	Ramsey	32	1
Minnesota	Renville	1	0
Minnesota	Rice	2	0
Minnesota	Scott	6	0
Minnesota	Sherburne	1	0
Minnesota	Sibley	1	0
Minnesota	St. Louis	5	0
Minnesota	Stearns	5	0
Minnesota	Steele	5	0
Minnesota	Unknown	1	1
Minnesota	Wabasha	4	0
Minnesota	Waseca	2	0
Minnesota	Washington	15	0
Minnesota	Wilkin	1	0
Minnesota	Winona	4	0
Minnesota	Wright	5	0
Mississippi	Adams	3	0
Mississippi	Amite	1	0
Mississippi	Attala	7	0
Mississippi	Benton	1	0
Mississippi	Bolivar	6	0
Mississippi	Calhoun	3	0
Mississippi	Chickasaw	7	0
Mississippi	Choctaw	4	0
Mississippi	Clay	1	0
Mississippi	Coahoma	17	0
Mississippi	Copiah	8	0
Mississippi	DeSoto	49	0
Mississippi	Forrest	16	0
Mississippi	Franklin	3	0
Mississippi	George	1	0
Mississippi	Grenada	2	0
Mississippi	Hancock	6	1
Mississippi	Harrison	31	0
Mississippi	Hinds	43	0
Mississippi	Holmes	7	1
Mississippi	Humphreys	1	0
Mississippi	Itawamba	3	0
Mississippi	Jackson	16	0
Mississippi	Jones	1	0
Mississippi	Lafayette	10	0
Mississippi	Lamar	4	0
Mississippi	Lauderdale	3	0
Mississippi	Lawrence	5	0
Mississippi	Leake	4	0
Mississippi	Lee	15	0
Mississippi	Leflore	13	0
Mississippi	Lincoln	6	0
Mississippi	Lowndes	8	0
Mississippi	Madison	21	0
Mississippi	Marion	1	0
Mississippi	Marshall	7	0
Mississippi	Monroe	3	0
Mississippi	Montgomery	4	0
Mississippi	Newton	1	0
Mississippi	Noxubee	1	0
Mississippi	Oktibbeha	10	0
Mississippi	Panola	4	0
Mississippi	Pearl River	16	0
Mississippi	Perry	1	0
Mississippi	Pike	12	0
Mississippi	Pontotoc	3	0
Mississippi	Prentiss	1	0
Mississippi	Quitman	2	0
Mississippi	Rankin	23	1
Mississippi	Scott	4	0
Mississippi	Simpson	1	0
Mississippi	Smith	1	0
Mississippi	Sunflower	4	0
Mississippi	Tallahatchie	2	0
Mississippi	Tate	6	0
Mississippi	Tippah	14	0
Mississippi	Tunica	5	1
Mississippi	Union	2	0
Mississippi	Walthall	4	0
Mississippi	Washington	9	0
Mississippi	Webster	2	1
Mississippi	Wilkinson	8	1
Mississippi	Winston	3	0
Mississippi	Yalobusha	3	0
Mississippi	Yazoo	4	0
Missouri	Adair	1	0
Missouri	Bates	1	0
Missouri	Boone	20	1
Missouri	Callaway	2	0
Missouri	Camden	1	0
Missouri	Cape Girardeau	3	0
Missouri	Cass	8	0
Missouri	Christian	1	0
Missouri	Clay	5	0
Missouri	Clinton	1	0
Missouri	Cole	6	0
Missouri	Cooper	1	0
Missouri	Dunklin	1	0
Missouri	Franklin	3	0
Missouri	Greene	23	3
Missouri	Henry	1	0
Missouri	Jackson	17	1
Missouri	Jasper	2	0
Missouri	Jefferson	5	0
Missouri	Johnson	2	0
Missouri	Kansas City	50	0
Missouri	Lafayette	2	0
Missouri	McDonald	1	0
Missouri	Moniteau	2	0
Missouri	Montgomery	1	0
Missouri	Newton	1	0
Missouri	Pemiscot	1	0
Missouri	Perry	2	0
Missouri	Platte	2	0
Missouri	Pulaski	4	0
Missouri	Ralls	1	0
Missouri	Randolph	1	0
Missouri	Scott	1	0
Missouri	Shelby	1	0
Missouri	St. Charles	18	1
Missouri	St. Francois	2	0
Missouri	St. Louis	129	1
Missouri	St. Louis city	53	1
Missouri	Taney	1	0
Montana	Broadwater	2	0
Montana	Cascade	5	0
Montana	Flathead	5	0
Montana	Gallatin	24	0
Montana	Glacier	1	0
Montana	Hill	1	0
Montana	Jefferson	1	0
Montana	Lewis and Clark	4	0
Montana	Lincoln	1	0
Montana	Madison	2	0
Montana	Missoula	6	0
Montana	Ravalli	1	0
Montana	Roosevelt	1	0
Montana	Silver Bow	4	0
Montana	Yellowstone	13	0
Nebraska	Adams	1	0
Nebraska	Buffalo	2	0
Nebraska	Cass	2	0
Nebraska	Dawson	1	0
Nebraska	Dodge	1	0
Nebraska	Douglas	54	0
Nebraska	Knox	2	0
Nebraska	Lancaster	3	0
Nebraska	Lincoln	3	0
Nebraska	Madison	1	0
Nebraska	Nemaha	1	0
Nebraska	Sarpy	6	0
Nebraska	Saunders	2	0
Nebraska	Washington	5	0
Nevada	Carson City	2	0
Nevada	Clark	350	10
Nevada	Douglas	3	0
Nevada	Elko	2	0
Nevada	Lyon	1	0
Nevada	Nye	1	0
Nevada	Unknown	90	0
Nevada	Washoe	57	0
New Hampshire	Belknap	8	0
New Hampshire	Carroll	7	0
New Hampshire	Cheshire	1	0
New Hampshire	Grafton	22	0
New Hampshire	Hillsborough	30	1
New Hampshire	Merrimack	5	0
New Hampshire	Rockingham	56	0
New Hampshire	Strafford	7	0
New Hampshire	Sullivan	1	0
New Jersey	Atlantic	9	0
New Jersey	Bergen	819	15
New Jersey	Burlington	48	1
New Jersey	Camden	61	1
New Jersey	Cape May	4	0
New Jersey	Cumberland	3	1
New Jersey	Essex	381	11
New Jersey	Gloucester	23	0
New Jersey	Hudson	260	4
New Jersey	Hunterdon	25	0
New Jersey	Mercer	82	0
New Jersey	Middlesex	316	2
New Jersey	Monmouth	313	6
New Jersey	Morris	223	5
New Jersey	Ocean	222	5
New Jersey	Passaic	255	4
New Jersey	Salem	1	0
New Jersey	Somerset	117	3
New Jersey	Sussex	27	0
New Jersey	Union	262	3
New Jersey	Unknown	933	0
New Jersey	Warren	18	1
New Mexico	Bernalillo	48	0
New Mexico	Chaves	3	0
New Mexico	Cibola	1	0
New Mexico	Curry	1	0
New Mexico	Doña Ana	13	0
New Mexico	Eddy	1	1
New Mexico	Lea	1	0
New Mexico	McKinley	3	0
New Mexico	Rio Arriba	2	0
New Mexico	San Juan	8	0
New Mexico	San Miguel	1	0
New Mexico	Sandoval	8	0
New Mexico	Santa Fe	17	0
New Mexico	Socorro	2	0
New Mexico	Taos	3	0
New York	Albany	171	0
New York	Allegany	2	0
New York	Broome	11	1
New York	Cayuga	2	0
New York	Chautauqua	1	0
New York	Chemung	1	0
New York	Chenango	3	0
New York	Clinton	10	0
New York	Columbia	12	0
New York	Cortland	2	0
New York	Delaware	5	0
New York	Dutchess	190	0
New York	Erie	134	0
New York	Essex	4	0
New York	Franklin	1	0
New York	Fulton	1	0
New York	Genesee	2	0
New York	Greene	4	0
New York	Hamilton	2	0
New York	Herkimer	5	0
New York	Jefferson	2	0
New York	Livingston	3	0
New York	Madison	7	0
New York	Monroe	139	0
New York	Montgomery	4	0
New York	Nassau	3,914	17
New York	New York City	21,394	280
New York	Niagara	12	0
New York	Oneida	9	0
New York	Onondaga	65	0
New York	Ontario	9	0
New York	Orange	751	0
New York	Orleans	2	0
New York	Oswego	2	0
New York	Otsego	2	0
New York	Putnam	84	0
New York	Rensselaer	31	0
New York	Rockland	1,197	7
New York	Saratoga	64	0
New York	Schenectady	55	0
New York	Schoharie	2	0
New York	St. Lawrence	1	0
New York	Steuben	8	0
New York	Suffolk	2,735	20
New York	Sullivan	39	0
New York	Tioga	1	0
New York	Tompkins	16	0
New York	Ulster	65	0
New York	Unknown	122	60
New York	Warren	2	0
New York	Washington	4	0
New York	Wayne	7	0
New York	Westchester	5,943	0
New York	Wyoming	4	0
North Carolina	Alamance	4	0
